SalesID,DeliveryID,DateKey,ProductType,Region,UnitsSold,SalesAmount
301402,102248,2025-07-16 22:07:53,Large Package,NE,3,322.02
301403,102149,2025-12-11 06:33:09,Medium Package,NE,3,253.96
301404,103056,2024-12-01 08:48:03,Small Package,NW,2,181.64
301405,102413,2023-01-12 01:42:40,Large Package,NW,1,136.45
301406,103552,2025-03-21 05:20:09,Medium Package,NE,1,147.79
301407,102688,2023-08-17 04:01:46,Small Package,MW,1,357.71
301408,104976,2025-11-02 15:34:56,Small Package,S.,1,72.2
301409,102196,2023-01-30 15:58:28,Large Package,NW,2,289.55
301410,100496,2025-02-20 05:19:51,Small Package,NE,1,202.16
301411,103462,2023-12-14 15:26:19,Medium Package,MW,2,189.5
301412,100749,2023-03-29 07:53:37,S.,NE,4,363.44
301413,104102,2024-09-02 13:58:19,Large Package,SW,3,261.55
301414,101046,2024-04-23 10:08:45,Freight,NE,3,57.05
301415,101979,2024-04-25 18:02:13,Large Package,SW,1,456.59
301416,103029,2024-12-27 02:04:04,Freight,NW,3,451.05
301417,103601,2024-03-14 08:43:02,Medium Package,NW,1,224.17
301418,102100,2023-06-21 18:46:56,Small Package,NE,2,26.6
301419,104498,2025-02-28 04:22:11,Medium Package,NW,3,48.92
301420,104799,2023-11-16 13:29:14,Small Package,NE,3,255.97
301421,104237,2023-07-31 06:32:21,Small Package,NE,2,59.09
301422,101048,2023-06-07 07:31:15,Small Package,SW,2,232.75
301423,100761,2024-02-05 23:44:33,Freight,S.,4,111.08
301424,104128,2024-05-16 15:27:54,Small Package,NE,2,405.19
301425,102735,2024-03-15 06:55:52,Freight,SE,1,196.44
301426,103622,2024-09-23 00:52:15,Large Package,MW,1,201.67
301427,101401,2025-10-30 21:21:23,F.,NW,3,31.97
301428,101156,2023-07-02 17:25:56,Large Package,MW,3,333.81
301429,102196,2025-02-11 17:39:26,Freight,MW,2,391.26
301430,104922,2025-05-31 11:41:42,Medium Package,NE,1,146.47
301431,103148,2024-07-13 23:59:44,Small Package,MW,2,316.06
301432,104621,2023-06-07 04:46:14,Medium Package,NE,2,330.51
301433,103006,2023-09-04 17:20:41,Medium Package,NW,1,322.24
301434,100565,2025-04-01 09:42:57,Freight,NW,3,355.19
301435,101788,2025-08-15 10:22:34,Freight,MW,3,396.79
301436,101999,2023-01-19 06:22:25,Large Package,NE,3,383.86
301437,100945,2024-02-13 21:35:22,Medium Package,SW,3,295.54
301438,102042,2024-10-20 17:46:43,Medium Package,SW,4,470.66
301439,103454,2024-05-23 13:38:35,Freight,SE,4,394.62
301440,104736,2024-10-23 14:55:12,Medium Package,S.,3,447.61
301441,100507,2023-08-10 15:35:39,Small Package,SE,1,263.76
301442,104225,2025-12-12 00:11:48,Small Package,MW,1,356.23
301443,104748,2025-03-21 07:10:26,Freight,NE,2,434.28
301444,103045,2024-08-15 12:51:49,Medium Package,SE,4,279.09
301445,104498,2024-08-15 23:19:02,M.,NE,3,439.53
301446,101528,2024-03-05 07:44:35,Small Package,MW,3,368.11
301447,104609,2025-01-04 19:09:17,Freight,NE,1,381.82
301448,101033,2025-04-09 06:35:42,Small Package,NE,2,465.12
301449,104566,2024-10-05 21:40:29,Medium Package,MW,1,178.54
301450,102845,2023-10-08 11:22:36,Freight,SW,4,305.44
301451,100735,2024-06-08 10:55:09,Medium Package,NE,1,150.88
301452,102156,2024-07-20 11:13:05,Freight,NE,3,274.01
301453,104123,2025-10-02 10:38:19,Small Package,NW,1,232.95
301454,102610,2024-02-09 01:43:50,Small Package,NW,1,239.56
301455,103442,2023-06-10 12:16:09,Freight,SE,3,120.12
301456,104308,2023-11-09 10:04:18,Freight,SE,4,320.24
301457,103708,2025-08-21 02:19:13,Small Package,MW,4,401.88
301458,102828,2024-08-17 17:55:13,Small Package,MW,4,148.96
301459,104249,2024-07-20 14:59:42,Medium Package,NW,4,79.48
301460,102919,2025-04-25 23:11:38,Freight,NW,3,142.57
301461,100157,2025-08-24 06:22:35,Freight,SE,4,382.51
301462,102341,2025-04-25 12:28:30,Freight,NW,3,50.43
301463,103437,2025-07-15 13:17:39,Small Package,NE,3,316.54
301464,102831,2025-03-22 17:29:17,Small Package,NE,1,413.51
301465,104717,2025-01-31 21:11:32,Small Package,NW,1,404.79
301466,102281,2025-11-29 11:48:34,Large Package,MW,3,494.02
301467,104918,2025-01-18 21:42:08,Large Package,SE,1,399.19
301468,102224,2023-10-07 17:33:48,Small Package,NE,1,84.72
301469,100638,2025-03-09 06:18:56,Freight,MW,2,186.62
301470,102639,2024-04-14 08:14:03,Freight,NW,2,124.15
301471,100051,2023-08-17 02:41:11,Freight,SE,2,200.66
301472,104912,2025-04-06 06:06:06,Medium Package,SE,4,325.72
301473,101471,2023-10-31 05:31:32,Small Package,MW,1,159.12
301474,100329,2024-09-11 19:02:57,Freight,MW,4,81.81
301475,103665,2023-02-17 09:30:03,Freight,MW,3,362.82
301476,100784,2023-07-09 23:08:04,S.,NW,4,76.25
301477,100295,2025-06-27 23:09:40,S.,NW,1,474.99
301478,100345,2023-07-17 20:43:32,Small Package,MW,2,316.92
301479,102201,2024-03-16 21:58:15,Large Package,NW,4,386.92
301480,102279,2023-11-04 02:56:41,Small Package,SE,1,415.65
301481,102379,2024-05-31 18:34:57,Small Package,SW,2,328.65
301482,101505,2025-07-04 02:57:27,Large Package,NW,3,356.96
301483,103874,2023-01-22 06:48:55,Small Package,S.,3,399.37
301484,104474,2023-06-26 20:44:48,Freight,SW,3,237.96
301485,103447,2024-01-06 09:10:59,Freight,SW,4,21.32
301486,101994,2025-11-05 01:35:00,F.,MW,3,484.15
301487,100567,2025-06-22 17:17:13,Freight,MW,4,136.51
301488,103956,2025-03-19 23:39:35,Freight,SE,4,91.85
301489,100029,2023-07-07 10:47:30,Medium Package,MW,4,461.22
301490,103500,2024-10-25 17:28:00,Large Package,SW,4,279.79
301491,103658,2025-01-03 22:16:06,Small Package,SE,2,152.32
301492,102541,2024-04-04 09:29:47,Freight,SE,2,467.25
301493,102611,2024-01-07 21:04:52,F.,S.,4,430.57
301494,103267,2025-08-09 02:31:01,Freight,MW,2,238.79
301495,103894,2023-11-06 21:49:07,Medium Package,MW,1,478.97
301496,103209,2025-03-07 17:43:44,Small Package,MW,2,64.75
301497,100693,2024-10-29 02:15:06,Small Package,N.,3,470.05
301498,102042,2025-02-03 11:47:19,Freight,NW,4,240.98
301499,103873,2024-12-07 11:01:32,Medium Package,NW,2,241.49
301500,104766,2025-03-01 05:00:02,Medium Package,SE,2,237.59
301501,102751,2023-09-08 07:38:01,Freight,MW,4,226.64
301502,101503,2024-07-07 05:19:47,Freight,NW,4,277.94
301503,100177,2024-01-19 04:41:13,Medium Package,SE,1,497.68
301504,102783,2024-11-14 16:05:00,Small Package,SW,1,26.95
301505,102719,2025-02-04 05:49:12,Medium Package,NW,4,260.03
301506,101744,2024-10-25 05:54:12,Medium Package,SE,4,156.14
301507,100993,2024-09-22 15:21:20,Small Package,NE,1,102.31
301508,104898,2024-02-21 23:41:41,Small Package,NW,1,464.05
301509,103320,2023-05-06 00:21:16,Small Package,SW,2,204.55
301510,103046,2024-09-09 12:45:29,Small Package,SE,2,282.27
301511,102388,2024-02-21 04:53:33,Large Package,N.,3,466.58
301512,104895,2024-09-14 17:20:40,Small Package,NW,3,250.12
301513,101999,2023-03-17 10:14:15,Medium Package,N.,1,158.33
301514,100534,2025-11-02 09:42:14,Medium Package,SE,4,66.46
301515,103029,2024-12-07 02:04:05,Small Package,SE,4,307.22
301516,100734,2024-08-04 10:02:59,Medium Package,SE,2,457.56
301517,103237,2023-03-24 09:27:23,Medium Package,MW,3,58.77
301518,100949,2025-06-19 04:49:30,Large Package,NE,2,234.04
301519,100547,2025-05-08 19:36:24,Large Package,SE,4,339.02
301520,100311,2024-04-16 13:53:51,Freight,NE,2,68.34
301521,100968,2023-03-13 01:45:42,Freight,M.,2,57.78
301522,102274,2024-05-15 04:10:35,Small Package,SE,2,118.16
301523,101082,2025-08-18 22:31:18,Large Package,N.,1,83.03
301524,102816,2025-08-04 19:51:04,Freight,NE,3,201.35
301525,100720,2025-10-04 00:36:46,Medium Package,MW,2,216.89
301526,104344,2024-02-13 13:13:56,Freight,NE,2,237.32
301527,102009,2025-07-28 07:05:45,Small Package,MW,2,255.74
301528,102308,2024-09-30 05:50:42,Freight,NW,3,47.96
301529,101426,2023-05-20 11:21:07,Small Package,NE,4,338.22
301530,104153,2024-11-02 22:16:44,Freight,MW,1,372.18
301531,103128,2023-04-07 09:05:37,Freight,SW,1,85.87
301532,103753,2024-01-16 21:03:14,Medium Package,SE,2,128.94
301533,100072,2025-11-07 00:57:41,Medium Package,S.,4,154.67
301534,104080,2024-01-20 12:42:23,M.,SE,4,219.77
301535,104148,2025-04-18 08:10:54,Medium Package,MW,4,212.75
301536,102616,2025-05-22 01:52:45,Large Package,MW,4,118.72
301537,104989,2025-04-13 13:51:40,Freight,SE,2,55.27
301538,104198,2023-02-12 23:25:47,Medium Package,MW,1,159.42
301539,101135,2024-10-17 09:29:53,Small Package,NE,3,394.02
301540,100818,2024-11-13 17:43:47,Large Package,NE,2,48.01
301541,100917,2024-06-19 13:40:16,Small Package,NE,3,195.76
301542,101530,2024-03-08 02:36:43,Medium Package,NW,1,112.54
301543,104465,2024-09-04 19:48:51,Freight,SE,2,362.01
301544,101049,2025-12-10 23:46:55,Freight,SW,2,179.09
301545,100024,2023-09-17 16:39:45,Freight,SE,4,210.69
301546,104932,2025-02-15 17:55:31,Medium Package,NE,3,460.21
301547,100927,2025-06-04 11:41:47,Small Package,SE,3,313.37
301548,103592,2024-06-16 18:54:31,Freight,NW,3,415.43
301549,101845,2023-12-03 09:05:09,Small Package,NE,4,348.76
301550,103859,2024-05-09 08:06:18,Medium Package,NW,4,480.8
301551,102499,2025-01-28 10:46:08,Freight,NW,4,294.35
301552,104802,2023-04-10 15:58:52,L.,NW,4,139.96
301553,104778,2025-03-13 22:04:20,Medium Package,NE,2,353.29
301554,101927,2023-11-01 03:55:38,Large Package,NW,1,413.72
301555,100685,2024-02-28 12:39:49,Medium Package,NW,1,484.44
301556,102014,2025-04-24 22:50:43,Large Package,SW,1,316.52
301557,101681,2024-07-05 13:07:15,Medium Package,SE,3,414.54
301558,100138,2025-08-15 14:39:24,Small Package,SW,3,361.1
301559,100497,2023-06-06 20:34:01,S.,SE,1,392.02
301560,102888,2024-08-22 09:30:33,Freight,NE,2,306.93
301561,101048,2025-09-17 10:11:01,Freight,SW,4,159.71
301562,100405,2023-01-13 00:51:39,Freight,MW,1,62.05
301563,101750,2025-02-13 06:23:08,Medium Package,N.,3,365.56
301564,102493,2023-02-19 00:45:44,Freight,NE,3,418.17
301565,102724,2023-07-21 11:03:57,Medium Package,SE,4,390.16
301566,101616,2023-05-19 16:43:02,Large Package,SE,3,39.02
301567,102867,2025-04-15 04:09:33,Large Package,NW,3,46.39
301568,101100,2024-04-15 13:36:16,Medium Package,MW,4,69.5
301569,103395,2023-01-20 14:39:49,Large Package,NE,4,415.73
301570,100479,2024-09-21 02:15:58,Small Package,NE,1,313.1
301571,104379,2023-10-05 02:16:59,Small Package,SW,1,303.06
301572,101709,2024-05-01 05:47:51,Medium Package,SE,4,122.4
301573,103239,2023-08-18 02:59:43,Small Package,SW,2,56.75
301574,103534,2023-11-09 19:47:54,Large Package,SE,3,402.14
301575,104192,2025-11-12 11:54:45,Freight,SE,1,417.63
301576,100452,2023-12-27 23:48:23,Freight,SW,3,140.65
301577,104488,2024-08-21 22:21:41,Medium Package,SW,3,416.46
301578,101913,2024-10-30 10:39:17,Small Package,SW,3,170.22
301579,101369,2024-05-23 23:06:37,Freight,SE,2,409.75
301580,102433,2024-09-05 02:49:11,Freight,MW,3,52.96
301581,100530,2025-10-18 07:18:06,Freight,SW,3,185.47
301582,101943,2023-01-13 07:17:06,Medium Package,SE,1,389.8
301583,102497,2024-10-03 21:01:57,Small Package,SW,3,158.61
301584,101551,2025-08-21 17:01:46,Small Package,MW,2,39.34
301585,100404,2025-12-06 05:17:58,Freight,M.,2,92.16
301586,100521,2023-05-11 16:21:12,Small Package,NW,3,481.61
301587,100617,2024-12-13 17:24:49,Small Package,NW,2,308.12
301588,102064,2025-12-07 08:22:13,Freight,MW,4,104.94
301589,104299,2025-02-23 16:08:08,Medium Package,SW,2,330.89
301590,101736,2023-01-16 02:56:28,Freight,NW,4,319.19
301591,103761,2024-02-23 09:01:26,Small Package,SE,2,215.74
301592,101534,2025-05-23 20:59:01,Small Package,MW,2,340.05
301593,101033,2024-08-16 07:01:11,Small Package,SW,1,73.67
301594,104879,2025-03-14 12:09:15,Medium Package,SE,3,174.28
301595,101792,2024-07-01 00:07:14,Small Package,MW,1,38.04
301596,103720,2023-02-25 10:10:23,Small Package,MW,4,458.94
301597,102236,2025-01-04 11:54:39,Small Package,S.,1,448.63
301598,102333,2024-01-09 11:22:45,Medium Package,SW,1,117.9
301599,101740,2025-06-04 13:54:08,Freight,NE,2,359.67
301600,100327,2025-11-27 20:14:03,Small Package,S.,4,410.27
301601,100694,2024-10-23 06:19:41,Small Package,SE,2,215.46
301602,102928,2025-12-04 03:21:46,Medium Package,NW,4,412.13
301603,102483,2024-07-23 09:52:40,Large Package,SW,4,256.35
301604,100330,2023-04-19 14:37:21,Medium Package,SW,2,402.66
301605,100774,2024-12-01 04:23:59,Large Package,N.,3,383.53
301606,101280,2023-08-28 18:36:40,Large Package,NW,3,289.72
301607,101055,2023-12-21 02:31:48,Large Package,MW,4,263.53
301608,102365,2024-08-10 16:28:16,Large Package,MW,3,160.53
301609,103214,2024-12-06 17:17:20,Large Package,NW,2,217.48
301610,103025,2023-11-03 07:43:23,Medium Package,NW,2,208.04
301611,101115,2024-04-29 18:05:31,Small Package,NW,2,69.56
301612,104284,2025-12-01 14:40:35,Medium Package,SE,1,271.56
301613,100844,2024-05-21 21:42:24,Freight,NE,1,298.55
301614,102081,2025-05-27 06:18:51,Medium Package,SE,2,485.12
301615,100117,2024-03-15 01:30:08,Small Package,NE,4,155.78
301616,104874,2023-03-14 16:37:24,Small Package,MW,1,211.74
301617,103035,2025-05-16 17:32:49,Freight,NW,4,284.9
301618,102047,2025-02-23 18:10:43,Freight,SE,2,429.46
301619,101237,2023-03-25 09:03:19,Medium Package,N.,4,143.82
301620,102176,2025-02-02 04:12:37,Medium Package,N.,2,132.47
301621,100211,2025-10-06 01:43:13,Freight,NW,4,275.3
301622,104256,2024-07-10 12:55:14,Freight,SE,1,81.71
301623,103180,2025-04-16 04:17:53,Medium Package,NW,4,354.29
301624,101600,2024-01-07 09:09:07,Freight,MW,2,432.7
301625,103135,2023-05-18 15:49:02,Freight,NE,3,34.16
301626,100031,2024-06-25 15:34:19,Medium Package,SW,3,113.59
301627,103196,2025-08-11 23:26:21,Small Package,MW,1,297.98
301628,104716,2025-12-05 19:07:58,F.,NE,2,417.34
301629,103241,2023-04-06 05:41:28,Large Package,SW,4,255.24
301630,100901,2024-11-19 13:09:51,Freight,NW,2,396.49
301631,104340,2025-10-23 16:52:23,Medium Package,MW,2,222.68
301632,102303,2024-03-08 09:02:18,Large Package,SW,1,206.02
301633,103869,2024-04-25 01:21:14,Large Package,SW,4,107.19
301634,104839,2023-10-02 23:39:00,Freight,SW,2,92.77
301635,102150,2023-08-17 16:56:11,Medium Package,NW,3,377.73
301636,103032,2025-07-17 04:29:42,Medium Package,NE,4,101.29
301637,104632,2023-12-17 18:38:04,Freight,NE,3,215.72
301638,103344,2023-08-17 17:55:37,Small Package,MW,3,281.6
301639,102667,2024-08-05 10:32:05,Large Package,NW,1,146.91
301640,104122,2023-09-15 09:18:27,Medium Package,NE,3,419.55
301641,100650,2023-07-06 19:10:14,Medium Package,M.,3,214.29
301642,104229,2023-07-24 08:08:39,Freight,NE,1,200.83
301643,101614,2025-10-01 20:07:51,Freight,SE,2,105.53
301644,104823,2023-08-01 22:08:54,Small Package,NW,2,125.5
301645,104810,2025-12-19 09:28:49,Freight,SE,2,159.81
301646,102153,2023-04-26 18:20:20,Medium Package,NE,3,187.68
301647,100476,2025-04-09 18:22:37,Large Package,N.,2,356.62
301648,103015,2023-07-26 21:43:52,Medium Package,SE,4,498.23
301649,102935,2024-07-26 11:33:09,Medium Package,NW,3,263.15
301650,103386,2023-04-10 11:53:55,Freight,MW,2,358.57
301651,103081,2025-10-16 08:02:32,Small Package,SW,3,136.98
301652,103635,2025-01-20 08:55:31,Large Package,SE,4,474.61
301653,102774,2025-09-14 10:50:34,Freight,NW,1,408.99
301654,103967,2024-09-20 09:41:40,Large Package,NW,3,348.84
301655,103429,2024-04-18 13:44:51,Freight,SW,1,170.43
301656,104830,2024-05-13 11:45:44,Large Package,MW,4,59.17
301657,104585,2023-02-27 14:51:14,Medium Package,MW,1,484.75
301658,104819,2024-02-27 08:03:07,Medium Package,NE,4,368.1
301659,104143,2024-06-16 18:47:50,Freight,NE,1,85.55
301660,101208,2024-01-10 15:25:08,Freight,SE,4,284.88
301661,102150,2023-01-03 02:12:58,Medium Package,MW,2,313.28
301662,101247,2024-06-08 23:09:41,Freight,SE,2,232.86
301663,103864,2023-02-28 14:48:19,Large Package,NE,2,246.45
301664,103674,2024-04-19 06:28:36,Large Package,S.,1,282.07
301665,101400,2024-03-26 06:30:47,Freight,SW,1,404.72
301666,103030,2023-02-03 05:24:52,Large Package,SE,4,409.61
301667,104206,2024-10-30 15:23:37,Large Package,NE,4,481.09
301668,100321,2025-06-04 20:47:13,Medium Package,NE,3,102.51
301669,103711,2023-11-29 13:39:03,Small Package,SW,3,72.92
301670,104858,2025-12-27 00:09:15,Large Package,SW,1,313.06
301671,103224,2024-08-02 17:00:44,Freight,MW,1,357.84
301672,102988,2024-02-26 13:29:15,Small Package,SW,2,183.17
301673,101814,2024-09-13 03:13:30,Large Package,SW,2,492.73
301674,101379,2024-06-18 21:22:13,Small Package,MW,3,423.77
301675,100342,2023-07-17 10:33:20,Small Package,SW,4,256.7
301676,104727,2023-09-30 19:09:01,Small Package,NW,4,367.62
301677,101440,2025-10-11 18:14:26,Medium Package,NW,4,237.47
301678,104871,2025-09-09 00:56:32,Small Package,NW,1,115.82
301679,100736,2024-02-02 05:42:14,Medium Package,SW,2,96.5
301680,104861,2024-09-24 06:25:13,Freight,NE,4,159.19
301681,101180,2025-11-04 07:04:18,Freight,NE,2,449.95
301682,100879,2024-09-22 11:17:36,Small Package,MW,4,200.35
301683,101422,2024-03-31 14:07:34,M.,NE,3,455.22
301684,102852,2024-06-16 09:38:03,Large Package,NE,2,403.09
301685,102962,2025-09-07 18:31:03,Freight,MW,3,311.32
301686,104087,2025-08-29 07:51:43,Large Package,NW,2,450.76
301687,100442,2025-07-16 22:04:24,Small Package,MW,4,110.94
301688,103506,2024-09-09 07:04:29,Medium Package,NE,4,56.59
301689,100247,2023-05-10 13:55:56,Large Package,NE,4,380.18
301690,102978,2023-02-13 02:37:55,Medium Package,MW,4,454.6
301691,101497,2024-02-26 01:50:18,Freight,SW,4,203.89
301692,102165,2025-01-02 02:32:21,Freight,NE,4,22.23
301693,104187,2023-08-07 12:20:24,Medium Package,NE,4,387.84
301694,104053,2023-03-19 09:44:56,Freight,MW,1,195.17
301695,101571,2023-04-28 17:11:51,Freight,NE,2,301.1
301696,104943,2023-08-06 21:48:41,F.,SW,3,120.51
301697,101547,2024-04-27 14:38:19,Large Package,SW,1,347.03
301698,101990,2024-03-20 17:46:57,F.,MW,2,275.31
301699,101824,2023-11-16 12:10:19,Medium Package,SE,3,33.5
301700,103146,2025-07-07 10:36:27,Freight,NW,2,22.94
301701,101746,2023-05-08 07:04:05,Medium Package,SW,3,230.11
301702,102760,2025-08-14 13:25:30,Medium Package,S.,3,98.69
301703,104300,2024-01-23 12:27:57,Large Package,NW,3,454.71
301704,104636,2025-05-18 16:12:38,Medium Package,MW,2,70.09
301705,100825,2024-02-09 20:13:33,Large Package,NE,2,363.77
301706,100022,2024-01-23 16:09:09,Medium Package,MW,3,187.98
301707,104228,2025-02-03 23:22:40,Medium Package,SE,3,468.79
301708,100058,2023-09-18 14:36:00,Large Package,SE,4,83.81
301709,101679,2024-11-16 11:24:32,Large Package,NW,3,393.31
301710,101629,2023-04-03 04:57:52,Medium Package,SE,4,480.43
301711,101940,2025-09-17 23:08:47,Medium Package,SE,4,479.35
301712,104868,2025-04-14 04:03:21,Small Package,NW,4,142.98
301713,101525,2025-12-18 08:12:13,Medium Package,NW,3,162.3
301714,103242,2025-03-17 21:58:01,Large Package,NW,3,91.75
301715,103197,2023-05-19 07:32:17,Medium Package,NW,3,198.87
301716,104061,2024-07-03 13:48:03,Small Package,NW,3,347.41
301717,103157,2025-01-07 07:03:59,Medium Package,SW,4,25.16
301718,100620,2024-09-03 22:38:58,Freight,N.,3,332.15
301719,103585,2024-03-29 01:19:31,Small Package,NW,4,28.56
301720,104651,2023-08-17 08:44:52,Large Package,NE,4,340.35
301721,100715,2023-10-23 10:25:23,Freight,SE,4,423.41
301722,100105,2025-08-18 22:06:58,Large Package,SW,2,192.88
301723,102969,2024-01-23 08:59:46,Medium Package,NW,1,215.18
301724,100728,2023-10-18 04:09:07,Small Package,SW,4,369.27
301725,104400,2025-06-09 12:40:37,Large Package,MW,4,408.45
301726,102138,2024-04-07 10:43:50,Medium Package,NE,1,499.83
301727,102543,2024-12-03 12:19:35,Large Package,NW,2,279.49
301728,103152,2024-02-21 15:43:42,Freight,NE,3,430.2
301729,100696,2025-11-02 12:07:01,Medium Package,NE,2,46.94
301730,104229,2024-12-18 07:30:44,Small Package,MW,3,71.4
301731,100406,2024-08-29 15:00:23,Medium Package,NE,1,437.8
301732,101579,2024-11-11 06:08:37,Large Package,SE,2,201.65
301733,103568,2025-09-24 12:43:28,Medium Package,NE,1,128.51
301734,102348,2025-03-17 13:38:23,L.,MW,2,214.51
301735,103314,2024-09-19 06:45:20,Small Package,MW,2,272.3
301736,103319,2024-12-16 13:36:13,Large Package,NW,1,175.57
301737,100515,2023-11-14 06:18:20,Freight,S.,1,114.87
301738,102144,2024-12-05 20:02:17,L.,NE,1,37.76
301739,103425,2025-11-16 06:28:25,Small Package,MW,3,388.44
301740,100952,2024-06-02 03:26:13,Freight,MW,1,453.91
301741,101745,2024-08-01 02:41:43,Small Package,NE,4,28.26
301742,104331,2025-06-21 21:28:08,Medium Package,NE,4,187.74
301743,102184,2023-04-23 16:54:54,Small Package,NW,1,448.48
301744,103428,2023-07-23 06:12:19,Freight,NW,1,29.92
301745,101071,2024-11-24 05:07:54,L.,SE,2,371.11
301746,101187,2024-03-06 17:19:36,Medium Package,NW,4,136.78
301747,100499,2024-12-27 21:03:07,Small Package,NW,3,391.06
301748,102242,2023-06-17 08:33:48,Large Package,SW,2,346.05
301749,104369,2024-02-11 08:15:03,Small Package,NE,3,471.78
301750,102549,2025-07-01 00:48:59,Large Package,NW,1,167.18
301751,101496,2024-11-16 05:36:23,Small Package,S.,2,92.75
301752,102473,2023-12-03 23:17:20,Medium Package,SW,4,257.62
301753,100820,2024-08-07 13:33:13,Medium Package,NW,2,492.72
301754,100999,2025-04-04 13:18:47,Medium Package,MW,3,39.4
