DeliveryID,RouteID,DriverID,Region,ShipmentType,DeliveryDate,ExpectedDeliveryDate,DeliveryStatus,PriorityFlag
100913,R001,,NE,Priority,2025-12-01 02:24:12,2025-11-29 02:24:12,On-Time,0
100914,R004,Driver 11,MW,Express,2024-09-17 04:28:54,2024-09-15 04:28:54,On-Time,0
100915,R005,Driver 3,NE,Express,2023-08-24 04:00:13,2023-08-23 04:00:13,Late,1
100916,R003,Driver 5,SE,Express,2024-01-11 10:55:22,2024-01-13 10:55:22,On-Time,1
100917,R001,Driver 10,SW,Express,2025-10-21 18:01:29,2025-10-23 18:01:29,On-Time,1
100918,R005,Driver 13,MW,Priority,2025-11-06 22:03:38,2025-11-05 22:03:38,On-Time,0
100919,R004,Driver 4,NW,Standard,2023-12-24 02:45:27,2023-12-24 02:45:27,On-Time,0
100920,R003,,MW,Standard,2023-08-12 12:55:31,2023-08-14 12:55:31,Late,0
100921,R005,Driver 13,MW,Express,2023-09-04 06:51:21,2023-09-02 06:51:21,On-Time,0
100922,R005,Driver 12,NE,Priority,2025-02-13 22:28:19,2025-02-11 22:28:19,On-Time,0
100923,R005,Driver 5,NW,Standard,2023-07-06 14:35:42,2023-07-08 14:35:42,On-Time,0
100924,R003,Driver 10,SE,Priority,2023-11-25 20:11:11,2023-11-27 20:11:11,On-Time,1
100925,R003,,SE,Standard,2023-07-09 02:51:55,2023-07-09 02:51:55,Late,0
100926,R002,Driver 9,MW,Express,2024-11-22 02:13:39,2024-11-24 02:13:39,On-Time,0
100927,R004,Driver 20,MW,Express,2024-07-25 11:15:10,2024-07-25 11:15:10,On-Time,0
100928,R001,Driver 7,SW,Express,2023-01-11 02:10:15,2023-01-09 02:10:15,On-Time,1
100929,R005,Driver 2,NW,Standard,2025-09-01 13:21:57,2025-09-01 13:21:57,On-Time,1
100930,R002,,MW,Priority,2024-02-09 05:55:38,2024-02-11 05:55:38,On-Time,0
100931,R001,,SW,Express,2024-10-07 13:13:23,2024-10-08 13:13:23,On-Time,0
100932,R002,,NW,Priority,2023-10-21 01:58:00,2023-10-23 01:58:00,On-Time,0
100933,R003,Driver 7,SE,Priority,2024-03-14 10:58:24,2024-03-15 10:58:24,Late,0
100934,R005,Driver 8,SW,E.,2023-06-29 23:52:24,2023-06-27 23:52:24,Late,1
100935,R001,Driver 7,NW,Standard,2024-01-11 22:53:50,2024-01-10 22:53:50,On-Time,0
100936,R001,,SW,Express,2025-09-18 06:34:08,2025-09-16 06:34:08,On-Time,0
100937,R001,,MW,Express,2024-02-27 10:37:18,2024-02-25 10:37:18,On-Time,0
100938,R001,Driver 14,NE,Standard,2023-09-23 00:19:17,2023-09-21 00:19:17,On-Time,0
100939,R001,Driver 19,SE,Priority,2024-08-26 07:03:02,2024-08-26 07:03:02,Late,0
100940,R002,Driver 5,MW,Standard,2025-10-12 20:39:36,2025-10-10 20:39:36,Exception,1
100941,R005,,MW,Standard,2024-01-22 22:44:57,2024-01-21 22:44:57,On-Time,0
100942,R003,,NW,Express,2024-02-24 06:01:03,2024-02-26 06:01:03,On-Time,0
100943,R003,Driver 18,SW,Standard,2024-06-09 21:47:59,2024-06-10 21:47:59,On-Time,0
100944,R003,Driver 20,SE,Standard,2023-06-04 16:36:27,2023-06-02 16:36:27,On-Time,1
100945,R003,Driver 12,MW,Standard,2025-10-21 10:44:56,2025-10-22 10:44:56,On-Time,0
100946,R002,,NW,Priority,2024-11-04 00:05:13,2024-11-02 00:05:13,On-Time,0
100947,R004,Driver 17,SE,Priority,2025-03-15 03:49:46,2025-03-15 03:49:46,On-Time,0
100948,R005,Driver 13,SW,Express,2023-07-10 06:54:08,2023-07-11 06:54:08,On-Time,0
100949,R001,Driver 2,MW,Express,2023-08-26 23:02:05,2023-08-24 23:02:05,On-Time,0
100950,R004,,MW,Priority,2025-04-25 10:40:04,2025-04-23 10:40:04,On-Time,0
100951,R003,Driver 13,MW,Standard,2023-03-10 17:55:10,2023-03-09 17:55:10,Late,0
100952,R004,Driver 7,SE,Express,2023-02-02 03:33:45,2023-02-01 03:33:45,Late,0
100953,R005,Driver 10,SE,Express,2023-10-01 07:42:56,2023-09-30 07:42:56,Exception,1
100954,R001,,SE,Standard,2024-07-03 02:49:06,2024-07-03 02:49:06,On-Time,0
100955,R001,Driver 6,SE,Standard,2023-10-12 12:09:44,2023-10-13 12:09:44,On-Time,0
100956,R005,Driver 3,NW,Standard,2023-12-05 12:06:46,2023-12-05 12:06:46,On-Time,0
100957,R005,Driver 3,NE,Standard,2023-05-26 20:05:57,2023-05-28 20:05:57,Late,0
100958,R003,Driver 18,NW,Standard,2024-11-03 10:52:51,2024-11-01 10:52:51,On-Time,0
100959,R001,Driver 11,MW,Priority,2025-07-14 14:03:31,2025-07-12 14:03:31,On-Time,0
100960,R004,,NW,Standard,2024-10-15 10:06:10,2024-10-13 10:06:10,On-Time,0
100961,R002,Driver 20,SW,Express,2024-10-25 19:26:28,2024-10-24 19:26:28,Exception,0
100962,R002,Driver 5,SE,Priority,2023-12-08 15:11:00,2023-12-06 15:11:00,Late,1
100963,R005,Driver 19,SW,Express,2023-10-18 02:28:43,2023-10-17 02:28:43,On-Time,1
100964,R003,,SW,Standard,2025-04-01 01:22:53,2025-04-03 01:22:53,Late,0
100965,R002,Driver 19,MW,Express,2023-12-28 13:00:25,2023-12-28 13:00:25,On-Time,1
100966,R001,Driver 15,SE,Standard,2025-07-13 05:53:58,2025-07-13 05:53:58,On-Time,0
100967,R005,Driver 16,SW,Express,2023-04-24 00:32:47,2023-04-24 00:32:47,Late,0
100968,R004,,MW,Express,2024-02-19 23:22:38,2024-02-18 23:22:38,On-Time,0
100969,R005,Driver 9,SE,Standard,2025-05-11 04:01:41,,On-Time,1
100970,R004,Driver 4,N.,Express,2024-05-05 19:21:23,2024-05-06 19:21:23,Late,0
100971,R005,Driver 15,M.,Priority,2024-07-16 22:12:38,2024-07-18 22:12:38,On-Time,0
100972,R005,,NW,Express,2024-11-21 14:18:21,2024-11-22 14:18:21,Exception,0
100973,R005,Driver 12,SE,Priority,2024-11-09 19:11:13,2024-11-11 19:11:13,On-Time,0
100974,R004,,SW,P.,2023-10-14 16:46:55,2023-10-12 16:46:55,On-Time,0
100975,R004,Driver 3,SW,Express,2024-12-15 18:52:56,2024-12-15 18:52:56,On-Time,0
100976,R005,,NW,Priority,2024-03-25 20:43:18,2024-03-24 20:43:18,Late,0
100977,R002,Driver 14,NW,Priority,2025-11-06 02:11:21,2025-11-08 02:11:21,On-Time,0
100978,R003,Driver 17,SW,Express,2023-07-15 06:22:57,2023-07-14 06:22:57,On-Time,0
100979,R003,Driver 19,SE,Standard,2024-02-13 04:32:12,2024-02-12 04:32:12,On-Time,0
100980,R003,Driver 6,M.,Standard,2023-04-04 17:23:49,2023-04-04 17:23:49,Late,0
100981,R004,Driver 4,NW,Priority,2024-02-04 20:20:42,2024-02-02 20:20:42,On-Time,0
100982,R004,Driver 7,NW,Priority,2025-01-29 20:09:26,2025-01-27 20:09:26,On-Time,0
100983,R002,Driver 19,NW,Standard,2024-07-05 09:03:35,2024-07-06 09:03:35,On-Time,0
100984,R003,Driver 17,NE,Priority,2023-01-10 15:31:09,2023-01-08 15:31:09,On-Time,0
100985,R003,,SE,Standard,2024-12-14 06:33:45,2024-12-14 06:33:45,On-Time,1
100986,R005,Driver 16,SE,Express,2023-12-01 18:33:51,2023-11-30 18:33:51,On-Time,0
100987,R004,Driver 15,SE,Priority,2025-12-15 15:54:54,2025-12-17 15:54:54,Late,0
100988,R003,,SE,Express,2024-03-16 14:39:08,2024-03-18 14:39:08,On-Time,1
100989,R002,Driver 8,SE,Standard,2023-02-24 07:59:45,2023-02-22 07:59:45,On-Time,0
100990,R002,Driver 19,SW,Standard,2023-06-26 04:48:19,2023-06-27 04:48:19,On-Time,0
100991,R003,Driver 8,NW,Express,2025-06-20 14:26:31,2025-06-22 14:26:31,Exception,1
100992,R004,Driver 18,SW,Priority,2025-04-17 14:15:04,2025-04-18 14:15:04,On-Time,0
100993,R002,Driver 16,NE,Express,2024-11-13 19:56:54,2024-11-15 19:56:54,Late,0
100994,R005,Driver 20,MW,Express,2024-12-15 20:08:54,2024-12-16 20:08:54,Late,0
100995,R002,Driver 19,NW,Priority,2025-08-20 15:18:47,2025-08-21 15:18:47,On-Time,0
100996,R001,Driver 10,N.,Standard,2024-07-02 19:38:04,2024-07-01 19:38:04,On-Time,0
100997,R001,Driver 17,SW,Express,2025-01-31 22:47:27,2025-01-31 22:47:27,On-Time,0
100998,R004,Driver 13,MW,Express,2025-12-28 10:28:58,2025-12-30 10:28:58,Late,0
100999,R003,Driver 13,NE,Standard,2025-07-29 04:58:20,2025-07-27 04:58:20,Late,1
101000,R004,Driver 7,M.,Express,2023-11-01 18:09:04,2023-11-01 18:09:04,Late,0
101001,R004,Driver 10,NE,Standard,2023-02-07 00:21:06,2023-02-06 00:21:06,On-Time,1
101002,R004,Driver 2,SW,Priority,2024-05-24 23:37:41,2024-05-23 23:37:41,On-Time,0
101003,R004,Driver 4,MW,Standard,2025-03-11 14:15:34,2025-03-10 14:15:34,On-Time,0
101004,R005,,NE,Standard,2024-01-12 10:47:07,2024-01-10 10:47:07,On-Time,1
101005,R005,Driver 6,SW,Express,2024-02-08 05:55:19,2024-02-10 05:55:19,On-Time,0
101006,R002,,NW,Standard,2025-01-30 09:53:16,2025-02-01 09:53:16,On-Time,0
101007,R001,Driver 18,SW,Standard,2025-04-20 05:21:33,2025-04-21 05:21:33,On-Time,0
101008,R004,,SW,E.,2025-08-24 07:35:45,2025-08-25 07:35:45,On-Time,0
101009,R002,Driver 6,NW,Standard,2023-06-11 01:35:06,2023-06-12 01:35:06,On-Time,0
101010,R001,,SW,Express,2024-11-14 13:43:23,2024-11-12 13:43:23,Late,0
101011,R003,,NW,Priority,2024-08-07 23:27:37,2024-08-07 23:27:37,On-Time,1
101012,R005,Driver 17,NW,S.,2023-07-27 13:30:36,2023-07-29 13:30:36,Late,0
101013,R001,Driver 14,NW,Priority,2023-07-28 09:06:45,2023-07-29 09:06:45,On-Time,0
101014,R003,,NE,Standard,2023-03-08 19:12:53,2023-03-06 19:12:53,On-Time,0
101015,R001,Driver 11,MW,Standard,2023-11-15 14:27:53,2023-11-13 14:27:53,On-Time,0
101016,R005,Driver 19,NE,Priority,2025-03-09 04:32:32,2025-03-10 04:32:32,On-Time,1
101017,R005,Driver 2,NW,Priority,2023-03-29 10:58:57,2023-03-28 10:58:57,On-Time,1
101018,R002,Driver 3,MW,Express,2023-03-16 22:56:12,2023-03-15 22:56:12,Late,0
101019,R004,Driver 11,MW,Express,2024-04-11 22:35:04,2024-04-10 22:35:04,On-Time,0
101020,R001,Driver 6,NW,Priority,2024-08-10 10:05:47,2024-08-11 10:05:47,On-Time,1
101021,R001,Driver 14,MW,Standard,2024-03-14 01:54:43,2024-03-12 01:54:43,On-Time,0
101022,R003,Driver 19,MW,Express,2025-05-09 08:11:49,2025-05-07 08:11:49,On-Time,0
101023,R005,Driver 16,NE,Standard,2024-02-01 23:08:11,2024-02-03 23:08:11,On-Time,0
101024,R001,,MW,Express,2023-07-12 11:42:09,2023-07-11 11:42:09,On-Time,1
101025,R005,,NW,Express,2024-07-06 10:17:34,2024-07-07 10:17:34,On-Time,0
101026,R001,,SE,Express,2023-03-25 21:32:44,2023-03-27 21:32:44,On-Time,0
101027,R002,Driver 7,SE,Priority,2023-01-25 10:59:48,2023-01-23 10:59:48,On-Time,0
101028,R004,Driver 8,SE,Standard,2024-02-06 16:22:14,2024-02-08 16:22:14,On-Time,0
101029,R001,Driver 19,N.,Priority,2024-02-22 15:52:40,2024-02-21 15:52:40,On-Time,1
101030,R005,Driver 20,SE,Express,2025-12-14 19:47:46,2025-12-14 19:47:46,On-Time,0
101031,R002,Driver 16,NE,Priority,2024-05-22 17:36:11,2024-05-21 17:36:11,Late,0
101032,R001,,NW,Priority,2025-04-07 19:02:11,2025-04-06 19:02:11,On-Time,0
101033,R003,Driver 7,NW,Priority,2024-04-29 01:15:36,2024-04-30 01:15:36,On-Time,0
101034,R004,Driver 9,NW,Standard,2025-12-01 03:14:07,2025-12-01 03:14:07,On-Time,0
101035,R001,Driver 13,MW,Priority,2025-06-18 22:57:43,2025-06-18 22:57:43,Late,0
101036,R002,Driver 1,MW,Priority,2024-12-24 13:42:03,2024-12-24 13:42:03,Exception,0
101037,R003,Driver 8,MW,Priority,2023-08-25 10:05:26,2023-08-23 10:05:26,On-Time,0
101038,R002,,SW,Priority,2023-03-26 08:21:43,2023-03-28 08:21:43,On-Time,1
101039,R002,,NE,Priority,2023-08-22 21:32:59,2023-08-20 21:32:59,On-Time,1
101040,R003,Driver 4,NW,Priority,2024-08-06 22:36:19,2024-08-06 22:36:19,On-Time,0
101041,R002,Driver 3,NW,Priority,2023-01-23 00:55:00,2023-01-24 00:55:00,On-Time,0
101042,R003,Driver 3,MW,Express,2024-09-09 21:32:56,2024-09-08 21:32:56,On-Time,0
101043,R001,,NW,Priority,2024-04-28 01:03:34,2024-04-27 01:03:34,On-Time,0
101044,R003,Driver 13,NW,Priority,2025-05-21 03:54:21,2025-05-19 03:54:21,On-Time,0
101045,R003,Driver 8,SE,Standard,2025-08-01 18:44:37,2025-07-30 18:44:37,Late,0
101046,R004,Driver 7,NW,Express,2024-11-29 18:42:02,2024-11-30 18:42:02,On-Time,1
101047,R003,Driver 1,SW,Priority,2023-04-06 13:56:32,2023-04-05 13:56:32,On-Time,0
101048,R003,Driver 16,MW,Standard,2025-06-26 15:56:16,2025-06-24 15:56:16,On-Time,1
101049,R001,Driver 6,NE,Priority,2023-09-01 15:49:12,2023-09-03 15:49:12,Exception,0
101050,R004,Driver 7,NE,Priority,2023-04-05 17:19:42,2023-04-03 17:19:42,On-Time,0
101051,R005,Driver 12,SE,Priority,2024-12-07 08:37:43,2024-12-05 08:37:43,On-Time,0
101052,R001,,NE,Priority,2023-07-02 06:34:54,2023-07-02 06:34:54,Late,0
101053,R001,Driver 9,NE,Priority,2025-02-02 16:27:08,2025-02-04 16:27:08,On-Time,1
101054,R005,Driver 11,MW,Standard,2023-06-18 00:46:25,2023-06-20 00:46:25,On-Time,1
101055,R003,Driver 10,MW,Priority,2025-03-18 17:34:59,2025-03-19 17:34:59,On-Time,1
101056,R002,,SW,Standard,2023-08-10 18:31:12,2023-08-10 18:31:12,Late,0
101057,R004,Driver 1,SE,Priority,2023-03-10 02:11:32,2023-03-12 02:11:32,Exception,0
101058,R002,Driver 18,NE,Standard,2024-12-13 11:53:19,2024-12-13 11:53:19,Late,0
101059,R005,Driver 4,SW,Express,2025-02-17 02:57:09,2025-02-17 02:57:09,Exception,1
101060,R001,Driver 5,SE,Priority,2024-03-05 03:17:18,2024-03-04 03:17:18,On-Time,0
101061,R001,Driver 9,NE,Express,2023-02-26 17:23:01,2023-02-28 17:23:01,Exception,0
101062,R004,Driver 17,NE,Express,2025-12-06 11:28:19,2025-12-05 11:28:19,On-Time,0
101063,R001,Driver 3,MW,Express,2023-09-21 19:05:37,2023-09-19 19:05:37,Exception,1
101064,R001,Driver 16,NW,Priority,2023-12-29 12:22:10,2023-12-27 12:22:10,On-Time,0
101065,R004,Driver 5,SE,Express,2024-02-29 03:54:20,2024-02-28 03:54:20,Late,0
101066,R004,Driver 16,NE,Standard,2024-03-11 02:51:01,,On-Time,0
101067,R005,Driver 3,SE,Priority,2025-06-01 14:32:21,2025-05-31 14:32:21,On-Time,1
101068,R001,Driver 20,SW,Express,2025-11-25 19:27:16,2025-11-26 19:27:16,On-Time,0
101069,R001,Driver 15,SW,Priority,2023-10-04 02:35:49,2023-10-04 02:35:49,On-Time,0
101070,R005,Driver 3,N.,Express,2025-04-05 15:38:34,2025-04-06 15:38:34,On-Time,0
101071,R003,Driver 20,NE,Standard,2023-05-31 15:33:25,2023-06-02 15:33:25,Exception,1
101072,R003,Driver 14,MW,Priority,2025-06-03 09:57:32,2025-06-04 09:57:32,On-Time,1
101073,R003,Driver 16,NE,Priority,2024-01-17 07:02:45,2024-01-18 07:02:45,Exception,1
101074,R005,Driver 17,SE,Express,2023-10-26 07:12:52,2023-10-24 07:12:52,Exception,0
101075,R001,,SW,Standard,2023-03-04 10:21:11,2023-03-03 10:21:11,On-Time,0
101076,R005,Driver 20,SE,Priority,2024-09-16 13:38:37,2024-09-18 13:38:37,On-Time,1
101077,R005,,NW,Express,2025-11-08 01:51:56,2025-11-06 01:51:56,On-Time,1
101078,R003,Driver 18,SW,Standard,2025-07-05 10:37:31,2025-07-07 10:37:31,On-Time,0
101079,R002,Driver 18,MW,Standard,2025-08-01 02:07:21,2025-08-01 02:07:21,On-Time,0
101080,R001,,SW,Standard,2023-03-31 03:07:47,2023-03-30 03:07:47,On-Time,0
101081,R003,Driver 14,NE,Standard,2024-03-19 07:57:06,2024-03-17 07:57:06,On-Time,0
101082,R002,Driver 18,NE,Priority,2023-11-01 00:16:15,2023-11-02 00:16:15,On-Time,0
101083,R002,Driver 15,SW,Priority,2024-03-24 14:43:05,2024-03-24 14:43:05,On-Time,0
101084,R004,Driver 15,NW,Standard,2025-06-29 08:08:31,2025-06-30 08:08:31,On-Time,0
101085,R001,Driver 6,NE,Express,2024-04-25 16:02:19,2024-04-27 16:02:19,Late,1
101086,R002,Driver 15,NE,Express,2025-02-10 09:55:02,2025-02-10 09:55:02,On-Time,0
101087,R003,Driver 18,MW,Standard,2024-08-31 06:26:28,2024-08-29 06:26:28,On-Time,0
101088,R004,Driver 4,SW,Standard,2025-08-10 22:38:55,2025-08-11 22:38:55,On-Time,0
101089,R001,,NE,Express,2025-06-27 05:34:27,2025-06-28 05:34:27,Late,0
101090,R005,Driver 8,N.,Standard,2024-03-03 00:05:28,2024-03-05 00:05:28,On-Time,0
101091,R003,Driver 15,SE,Standard,2024-01-05 22:38:30,2024-01-07 22:38:30,On-Time,0
101092,R002,Driver 3,SW,Priority,2025-11-03 10:48:09,2025-11-02 10:48:09,On-Time,0
101093,R002,Driver 15,MW,Priority,2023-08-02 20:30:36,2023-08-01 20:30:36,Exception,1
101094,R003,Driver 13,NE,Standard,2023-03-14 16:52:23,2023-03-16 16:52:23,Exception,0
101095,R002,Driver 9,NW,Standard,2025-12-08 22:57:23,2025-12-07 22:57:23,On-Time,0
101096,R004,Driver 2,SW,Priority,2025-12-12 14:40:31,2025-12-13 14:40:31,Late,1
101097,R001,,NW,Standard,2023-12-07 10:58:35,2023-12-09 10:58:35,On-Time,0
101098,R004,Driver 8,NW,Priority,2024-02-08 02:02:49,2024-02-08 02:02:49,On-Time,1
101099,R002,Driver 20,MW,Priority,2024-12-31 04:34:15,2025-01-02 04:34:15,On-Time,0
101100,R005,Driver 17,SW,Express,2023-10-07 16:24:26,2023-10-05 16:24:26,On-Time,0
101101,R001,Driver 13,NE,Priority,2025-08-29 11:12:55,2025-08-27 11:12:55,Late,0
101102,R001,Driver 1,MW,Express,2023-02-17 17:52:48,2023-02-19 17:52:48,Exception,0
101103,R003,Driver 2,NE,Express,2023-05-20 21:02:46,2023-05-20 21:02:46,On-Time,0
101104,R003,Driver 15,SE,Priority,2024-10-31 22:19:30,2024-11-02 22:19:30,On-Time,0
101105,R005,Driver 12,NW,Standard,2025-12-28 19:44:28,2025-12-28 19:44:28,On-Time,0
101106,R001,Driver 14,SE,Priority,2025-10-11 04:16:52,2025-10-12 04:16:52,On-Time,1
101107,R005,,NW,Express,2024-09-26 18:05:24,2024-09-27 18:05:24,Exception,1
101108,R003,Driver 2,MW,Priority,2023-10-03 14:51:35,2023-10-03 14:51:35,Late,0
101109,R003,Driver 18,NE,Priority,2023-04-02 22:56:59,2023-04-01 22:56:59,On-Time,0
101110,R001,,NE,Express,2024-01-28 09:07:52,2024-01-29 09:07:52,On-Time,0
101111,R004,Driver 7,MW,Priority,2024-07-02 03:02:07,2024-06-30 03:02:07,Late,0
101112,R002,,SW,Priority,2024-01-10 13:02:33,2024-01-12 13:02:33,On-Time,1
101113,R003,,S.,Express,2025-06-30 00:50:23,2025-06-29 00:50:23,Exception,0
101114,R003,Driver 6,SE,Standard,2024-11-06 14:43:29,2024-11-04 14:43:29,On-Time,0
101115,R004,Driver 14,NE,Express,2025-05-05 04:43:54,2025-05-07 04:43:54,On-Time,0
101116,R004,Driver 8,NE,Express,2024-11-20 12:16:50,2024-11-18 12:16:50,On-Time,0
101117,R005,,NE,Priority,2024-04-25 04:55:10,2024-04-24 04:55:10,On-Time,1
101118,R005,Driver 2,MW,Express,2023-04-07 13:31:54,2023-04-07 13:31:54,On-Time,0
101119,R002,Driver 17,SW,Priority,2025-09-30 11:02:18,2025-10-02 11:02:18,On-Time,0
101120,R002,Driver 5,SE,P.,2024-04-28 22:42:00,2024-04-26 22:42:00,Late,0
101121,R001,Driver 14,NW,Priority,2024-04-30 08:02:06,2024-04-28 08:02:06,On-Time,0
101122,R005,,MW,Express,2023-07-19 22:21:41,2023-07-18 22:21:41,On-Time,0
101123,R003,,SE,Express,2024-10-27 19:44:55,2024-10-26 19:44:55,Late,1
101124,R005,Driver 20,SW,Priority,2024-10-11 10:28:57,2024-10-10 10:28:57,Late,0
101125,R003,,MW,Standard,2023-12-25 03:31:38,2023-12-25 03:31:38,On-Time,0
101126,R004,,SE,Standard,2025-07-26 11:26:00,2025-07-27 11:26:00,Late,0
101127,R005,,MW,Express,2023-08-20 09:10:58,2023-08-18 09:10:58,Exception,0
101128,R004,Driver 3,SE,Priority,2025-07-02 00:52:06,2025-07-02 00:52:06,On-Time,1
101129,R002,Driver 5,SE,Priority,2023-04-30 19:46:16,2023-04-28 19:46:16,On-Time,0
101130,R002,Driver 16,SW,Express,2023-09-14 17:47:23,2023-09-14 17:47:23,On-Time,0
101131,R001,Driver 18,NW,Standard,2023-04-17 16:46:46,2023-04-19 16:46:46,On-Time,0
101132,R005,Driver 17,SW,Express,2023-05-25 02:01:56,2023-05-26 02:01:56,On-Time,0
101133,R004,Driver 11,SE,Express,2025-06-19 11:59:43,2025-06-17 11:59:43,On-Time,1
101134,R003,Driver 17,MW,Priority,2025-06-24 01:58:59,2025-06-23 01:58:59,Exception,0
101135,R002,Driver 16,SW,Express,2025-03-05 07:15:12,2025-03-06 07:15:12,On-Time,0
101136,R002,,NW,Standard,2025-06-19 19:08:28,2025-06-17 19:08:28,On-Time,0
101137,R003,Driver 2,SE,Express,2025-10-28 05:29:11,2025-10-30 05:29:11,Late,0
101138,R004,Driver 4,SW,Priority,2025-04-20 02:51:42,2025-04-18 02:51:42,On-Time,0
101139,R004,,SW,Standard,2023-11-29 05:46:13,2023-11-27 05:46:13,On-Time,1
101140,R005,Driver 7,SW,Priority,2024-06-10 19:50:52,2024-06-08 19:50:52,On-Time,0
101141,R005,Driver 2,SW,Express,2025-11-17 16:53:59,2025-11-18 16:53:59,On-Time,0
101142,R001,Driver 6,M.,Express,2023-11-05 19:39:03,2023-11-03 19:39:03,Exception,0
101143,R002,Driver 17,NW,Express,2023-07-31 06:39:51,2023-07-30 06:39:51,On-Time,0
101144,R005,Driver 7,NW,Priority,2025-05-23 13:37:47,2025-05-23 13:37:47,Late,0
101145,R004,,SE,Express,2023-03-27 03:04:32,2023-03-26 03:04:32,On-Time,1
101146,R003,Driver 5,NE,Standard,2025-11-14 13:32:19,2025-11-16 13:32:19,Late,0
101147,R004,Driver 5,MW,Standard,2025-05-27 13:44:54,2025-05-28 13:44:54,On-Time,0
101148,R002,Driver 20,SE,Priority,2024-03-14 17:32:13,2024-03-14 17:32:13,On-Time,1
101149,R004,Driver 16,SE,Priority,2023-06-08 05:11:22,2023-06-09 05:11:22,Exception,0
101150,R001,Driver 19,SW,Priority,2023-08-20 20:26:26,2023-08-21 20:26:26,On-Time,0
101151,R002,Driver 9,NE,Express,2024-11-05 00:33:40,2024-11-03 00:33:40,On-Time,0
101152,R003,Driver 5,NE,Standard,2024-11-10 11:24:43,2024-11-09 11:24:43,On-Time,0
101153,R001,Driver 8,MW,Standard,2024-04-22 14:52:46,2024-04-22 14:52:46,On-Time,0
101154,R002,Driver 9,NE,Standard,2025-03-06 19:47:18,2025-03-04 19:47:18,Late,0
101155,R003,Driver 5,SE,Priority,2024-08-01 20:27:14,2024-08-01 20:27:14,Late,0
101156,R001,Driver 10,NE,Priority,2023-12-11 22:29:04,2023-12-10 22:29:04,On-Time,0
101157,R001,,NE,Express,2023-09-11 04:07:06,2023-09-09 04:07:06,Exception,0
101158,R002,Driver 2,NW,Priority,2024-10-12 06:17:18,2024-10-12 06:17:18,On-Time,0
101159,R005,Driver 9,SE,Standard,2024-04-15 23:40:31,2024-04-13 23:40:31,On-Time,1
101160,R001,Driver 11,NE,Express,2025-05-05 06:43:32,2025-05-06 06:43:32,On-Time,0
101161,R001,Driver 4,NE,Priority,2024-02-03 12:44:30,2024-02-05 12:44:30,On-Time,0
101162,R003,,SW,Priority,2025-09-21 20:11:46,2025-09-21 20:11:46,On-Time,0
101163,R004,,NE,Standard,2025-12-10 17:06:37,2025-12-09 17:06:37,On-Time,0
101164,R002,,NE,Express,2025-05-19 12:02:31,2025-05-19 12:02:31,Exception,0
101165,R002,Driver 2,NW,Priority,2024-01-12 12:07:26,2024-01-14 12:07:26,On-Time,0
101166,R005,,SE,Priority,2024-06-01 04:40:34,2024-06-01 04:40:34,On-Time,1
101167,R005,Driver 6,MW,Express,2023-01-25 08:45:49,2023-01-25 08:45:49,On-Time,0
101168,R002,Driver 14,SE,Express,2024-05-23 11:17:52,2024-05-23 11:17:52,On-Time,0
101169,R005,Driver 1,SW,Priority,2023-01-08 12:07:58,2023-01-07 12:07:58,On-Time,0
101170,R003,Driver 18,SE,Priority,2024-12-16 05:39:57,2024-12-18 05:39:57,On-Time,0
101171,R002,Driver 7,NE,Standard,2024-09-28 07:14:19,2024-09-30 07:14:19,On-Time,0
101172,R005,Driver 1,SW,Express,2025-06-29 13:48:28,2025-06-28 13:48:28,On-Time,0
101173,R002,Driver 1,SE,Priority,2025-04-03 05:47:57,2025-04-03 05:47:57,Late,0
101174,R004,Driver 1,SW,Priority,2025-01-31 06:36:40,2025-01-31 06:36:40,Exception,0
101175,R001,,MW,Priority,2025-08-22 15:28:11,2025-08-24 15:28:11,On-Time,0
101176,R002,Driver 4,SE,Priority,2024-09-03 23:06:30,2024-09-03 23:06:30,On-Time,0
101177,R001,Driver 4,NE,Standard,2023-07-25 09:37:02,2023-07-26 09:37:02,On-Time,1
101178,R005,Driver 18,SW,Express,2023-11-16 07:12:26,2023-11-16 07:12:26,Late,1
101179,R001,Driver 11,NW,Priority,2025-08-09 06:44:28,,On-Time,0
101180,R002,Driver 1,SW,Express,2023-11-30 20:45:11,2023-11-28 20:45:11,On-Time,0
101181,R004,Driver 10,NW,Express,2024-01-25 08:36:04,2024-01-27 08:36:04,On-Time,0
101182,R005,Driver 9,NE,Priority,2025-01-30 14:46:06,2025-02-01 14:46:06,Late,0
101183,R002,,MW,P.,2023-04-01 09:02:45,2023-04-02 09:02:45,On-Time,0
101184,R005,Driver 4,NW,Priority,2024-04-08 05:55:20,2024-04-09 05:55:20,On-Time,1
101185,R003,Driver 6,MW,Standard,2024-05-24 08:50:15,2024-05-25 08:50:15,On-Time,0
101186,R001,Driver 16,SW,Priority,2023-04-26 19:49:56,2023-04-28 19:49:56,On-Time,0
101187,R003,Driver 2,NE,Express,2024-05-11 16:51:26,2024-05-09 16:51:26,Late,1
101188,R002,,NW,E.,2025-11-24 10:39:19,2025-11-22 10:39:19,Late,1
101189,R004,Driver 18,SW,Standard,2023-08-20 03:50:08,2023-08-19 03:50:08,Late,0
101190,R005,Driver 10,SE,Priority,2025-09-09 22:24:15,2025-09-11 22:24:15,On-Time,0
101191,R001,,SW,Priority,2024-07-13 01:18:15,2024-07-12 01:18:15,On-Time,0
